order_id,customer_id,category,sales_amount,order_date,device,promo_code,review_score
3651,279,Toys,112.64,2025-01-28,desktop,,4
3652,561,Clothing,474.26,2025-03-19,mobile,,4
3653,259,Sports,371.74,2025-07-02,mobile,,3
3654,589,Toys,94.31,2025-07-24,tablet,,3
3655,659,Toys,53.09,2025-03-05,mobile,,2
3656,560,Sports,49.35,2025-03-17,desktop,FLASH30,1
3657,685,Books,124.42,2025-04-26,desktop,,5
3658,515,Toys,97.6,2025-02-03,tablet,,5
3659,430,Sports,21.37,2025-07-27,desktop,,1
3660,356,Toys,58.19,2025-02-21,mobile,WELCOME15,1
3661,165,Toys,440.3,2025-06-09,mobile,,1
3662,744,Clothing,131.1,2025-01-16,mobile,,1
3663,319,Sports,374.55,2025-09-28,desktop,SAVE10,2
3664,509,Clothing,59.24,2025-11-25,tablet,,1
3665,60,Clothing,89.95,2025-12-24,mobile,SUMMER20,5
3666,458,Sports,415.76,2025-11-15,tablet,SAVE10,1
3667,92,Toys,145.25,2025-01-07,mobile,,4
3668,120,Clothing,62.4,2025-12-20,desktop,SUMMER20,5
3669,478,Toys,329.59,2025-08-01,mobile,SUMMER20,4
3670,160,Toys,493.97,2025-07-01,tablet,SAVE10,5
3671,265,Electronics,295.1,2025-05-26,tablet,,5
3672,337,Toys,188.68,2025-01-05,tablet,SUMMER20,1
3673,211,Books,176.96,2025-06-22,tablet,WELCOME15,1
3674,24,Books,462.09,2025-10-13,tablet,,5
3675,763,Electronics,241.12,2025-08-28,tablet,SAVE10,2
3676,480,Electronics,473.29,2025-02-24,desktop,SAVE10,5
3677,707,Sports,64.42,2025-11-12,desktop,WELCOME15,2
3678,208,Beauty,301.9,2025-10-29,tablet,,3
3679,493,Books,389.7,2025-10-02,mobile,,3
3680,233,Electronics,229.23,2025-08-03,tablet,SUMMER20,1
3681,187,Toys,150.53,2025-01-08,tablet,,3
3682,477,Toys,485.44,2025-01-17,mobile,WELCOME15,3
3683,686,Toys,153.65,2025-03-11,mobile,,2
3684,167,Toys,69.56,2025-10-27,mobile,,5
3685,685,Toys,197.39,2025-06-30,desktop,,4
3686,683,Books,19.76,2025-08-15,tablet,,1
3687,448,Sports,348.15,2025-05-06,tablet,,2
3688,92,Home & Garden,36.91,2025-03-01,desktop,,2
3689,398,Electronics,12.16,2025-01-05,mobile,FLASH30,3
3690,48,Toys,327.9,2025-05-13,mobile,,2
3691,720,Beauty,350.47,2025-11-14,tablet,FLASH30,5
3692,141,Home & Garden,275.5,2025-05-30,tablet,SUMMER20,2
3693,25,Electronics,157.7,2025-02-24,tablet,,5
3694,77,Toys,17.58,2025-04-28,mobile,WELCOME15,1
3695,378,Electronics,194.76,2025-07-06,tablet,,3
3696,414,Beauty,399.15,2025-04-29,tablet,,2
3697,318,Sports,54.45,2025-01-02,desktop,SAVE10,1
3698,780,Home & Garden,456.92,2025-08-04,desktop,WELCOME15,4
3699,518,Toys,406.11,2025-08-06,mobile,,4
3700,253,Sports,175.11,2025-02-26,mobile,SUMMER20,4
3701,505,Home & Garden,405.52,2025-03-10,mobile,,5
3702,510,Sports,58.25,2025-07-05,desktop,WELCOME15,4
3703,655,Electronics,383.59,2025-11-03,desktop,WELCOME15,2
3704,752,Books,19.24,2025-06-01,desktop,,3
3705,791,Home & Garden,217.2,2025-08-25,desktop,WELCOME15,1
3706,367,Electronics,226.36,2025-01-14,desktop,FLASH30,1
3707,513,Books,70.03,2025-07-16,desktop,,5
3708,657,Toys,122.64,2025-12-07,tablet,SAVE10,2
3709,101,Books,165.84,2025-04-27,tablet,SAVE10,2
3710,453,Home & Garden,412.46,2025-06-04,tablet,,4
3711,688,Clothing,197.83,2025-03-24,tablet,WELCOME15,3
3712,266,Toys,378.35,2025-12-17,tablet,,2
3713,462,Clothing,281.95,2025-06-03,mobile,,4
3714,439,Home & Garden,76.69,2025-08-17,tablet,,2
3715,148,Books,473.34,2025-12-28,mobile,,2
3716,745,Sports,483.78,2025-07-25,desktop,,2
3717,367,Sports,71.44,2025-09-28,desktop,,5
3718,54,Books,449.0,2025-12-22,mobile,,5
3719,536,Books,299.75,2025-04-30,mobile,SAVE10,3
3720,799,Home & Garden,390.94,2025-05-13,mobile,,1
3721,704,Sports,472.36,2025-11-06,mobile,,2
3722,592,Books,373.68,2025-06-17,tablet,,4
3723,264,Toys,14.33,2025-04-09,tablet,,4
3724,462,Electronics,371.01,2025-09-14,tablet,,4
3725,728,Home & Garden,178.69,2025-03-23,desktop,SUMMER20,5
3726,722,Toys,23.53,2025-09-27,desktop,WELCOME15,2
3727,489,Clothing,431.55,2025-03-08,desktop,FLASH30,2
3728,62,Beauty,96.27,2025-11-26,mobile,,1
3729,109,Toys,46.76,2025-08-26,desktop,,4
3730,622,Electronics,484.67,2025-02-24,desktop,WELCOME15,1
3731,799,Home & Garden,87.23,2025-10-06,desktop,SUMMER20,3
3732,275,Toys,280.72,2025-10-23,tablet,FLASH30,1
3733,384,Clothing,470.6,2025-08-06,tablet,SAVE10,2
3734,599,Toys,405.17,2025-04-06,mobile,WELCOME15,4
3735,583,Toys,279.3,2025-02-18,desktop,WELCOME15,4
3736,276,Books,416.12,2025-02-01,desktop,SAVE10,1
3737,462,Books,442.93,2025-01-10,mobile,SUMMER20,4
3738,199,Books,444.68,2025-01-21,desktop,SAVE10,1
3739,299,Sports,107.16,2025-04-05,desktop,,2
3740,260,Home & Garden,194.6,2025-04-25,mobile,,2
3741,577,Home & Garden,393.43,2025-08-10,mobile,SAVE10,5
3742,228,Sports,25.93,2025-07-23,desktop,,1
3743,161,Home & Garden,311.73,2025-11-10,tablet,,1
3744,716,Sports,117.3,2025-11-06,mobile,WELCOME15,4
3745,718,Clothing,495.74,2025-09-10,mobile,SUMMER20,2
3746,587,Electronics,412.9,2025-04-24,desktop,SAVE10,3
3747,791,Sports,410.38,2025-01-31,mobile,,4
3748,464,Books,326.48,2025-03-29,desktop,WELCOME15,5
3749,660,Home & Garden,184.39,2025-04-16,tablet,,3
3750,639,Beauty,317.03,2025-07-11,mobile,,1
3751,518,Toys,277.6,2025-06-04,mobile,,4
3752,373,Toys,212.26,2025-01-12,mobile,SAVE10,5
3753,11,Beauty,360.29,2025-02-22,tablet,WELCOME15,5
3754,48,Clothing,101.22,2025-02-09,desktop,,2
3755,635,Electronics,146.95,2025-10-05,tablet,SAVE10,5
3756,231,Clothing,450.39,2025-06-28,mobile,FLASH30,2
3757,178,Electronics,479.13,2025-05-06,desktop,SUMMER20,1
3758,158,Toys,193.38,2025-11-30,desktop,,1
3759,117,Sports,443.52,2025-04-26,desktop,,3
3760,736,Beauty,449.76,2025-04-26,desktop,,2
3761,639,Clothing,379.98,2025-05-06,mobile,WELCOME15,3
3762,253,Books,460.38,2025-10-31,desktop,WELCOME15,1
3763,551,Electronics,179.94,2025-10-03,tablet,FLASH30,1
3764,130,Toys,483.3,2025-05-18,desktop,SUMMER20,2
3765,594,Electronics,227.72,2025-06-20,tablet,,3
3766,627,Sports,311.25,2025-01-29,mobile,WELCOME15,2
3767,509,Books,107.06,2025-09-04,desktop,,5
3768,381,Home & Garden,88.43,2025-01-08,desktop,WELCOME15,5
3769,794,Toys,141.42,2025-02-17,tablet,FLASH30,4
3770,351,Sports,493.13,2025-02-20,tablet,WELCOME15,2
3771,406,Books,47.25,2025-04-28,mobile,,3
3772,238,Beauty,206.38,2025-08-05,desktop,,3
3773,155,Beauty,427.99,2025-11-19,desktop,,4
3774,106,Clothing,353.6,2025-11-14,desktop,SUMMER20,4
3775,785,Clothing,22.96,2025-10-20,tablet,WELCOME15,5
3776,276,Home & Garden,438.53,2025-05-19,mobile,FLASH30,2
3777,723,Electronics,40.77,2025-12-20,mobile,,3
3778,11,Home & Garden,56.1,2025-04-18,tablet,WELCOME15,1
3779,596,Beauty,61.48,2025-05-02,tablet,SAVE10,5
3780,453,Books,459.49,2025-08-25,tablet,WELCOME15,3
3781,478,Sports,487.17,2025-07-11,tablet,,2
3782,158,Electronics,255.84,2025-05-01,tablet,,3
3783,718,Sports,397.7,2025-10-30,mobile,SAVE10,3
3784,791,Sports,246.72,2025-01-22,desktop,,4
3785,589,Clothing,481.2,2025-05-01,mobile,,3
3786,98,Home & Garden,437.58,2025-01-30,mobile,,4
3787,734,Sports,336.1,2025-08-10,desktop,SAVE10,5
3788,342,Beauty,256.69,2025-07-03,tablet,FLASH30,5
3789,176,Toys,167.11,2025-08-12,tablet,,2
3790,415,Toys,94.23,2025-09-18,desktop,,4
3791,129,Beauty,296.41,2025-03-28,desktop,,2
3792,799,Beauty,438.7,2025-07-11,mobile,,2
3793,569,Clothing,94.58,2025-06-29,mobile,SUMMER20,5
3794,188,Home & Garden,367.37,2025-12-06,tablet,,2
3795,776,Home & Garden,229.14,2025-10-10,desktop,FLASH30,5
3796,779,Home & Garden,441.6,2025-11-27,mobile,SUMMER20,2
3797,167,Clothing,461.81,2025-02-14,desktop,WELCOME15,5
3798,12,Toys,16.59,2025-12-26,tablet,,4
3799,175,Toys,349.88,2025-01-21,mobile,,4
3800,1,Home & Garden,460.09,2025-06-25,mobile,,4
3801,199,Clothing,42.71,2025-05-26,tablet,SAVE10,1
3802,735,Clothing,311.12,2025-01-26,tablet,SUMMER20,5
3803,225,Clothing,191.66,2025-04-13,tablet,WELCOME15,2
3804,165,Home & Garden,419.81,2025-02-17,mobile,FLASH30,4
3805,6,Beauty,32.92,2025-01-11,tablet,WELCOME15,4
3806,498,Beauty,28.26,2025-07-24,desktop,,1
3807,702,Beauty,214.81,2025-01-29,desktop,,2
3808,401,Home & Garden,117.01,2025-09-27,tablet,,1
3809,16,Sports,169.53,2025-08-26,mobile,FLASH30,3
3810,434,Electronics,227.9,2025-08-06,tablet,WELCOME15,2
3811,690,Electronics,110.74,2025-04-12,desktop,SUMMER20,1
3812,659,Toys,312.44,2025-05-25,tablet,SUMMER20,4
3813,307,Clothing,469.96,2025-02-20,desktop,,3
3814,295,Electronics,458.54,2025-04-11,desktop,WELCOME15,4
3815,482,Beauty,448.43,2025-09-25,desktop,,4
3816,771,Electronics,216.78,2025-12-21,mobile,,5
3817,300,Clothing,315.6,2025-01-24,desktop,,1
3818,485,Home & Garden,430.59,2025-02-21,tablet,,1
3819,89,Toys,424.65,2025-11-14,tablet,FLASH30,2
3820,307,Beauty,99.55,2025-03-28,desktop,FLASH30,4
3821,316,Home & Garden,388.03,2025-02-09,desktop,WELCOME15,2
3822,276,Home & Garden,219.92,2025-06-21,mobile,,5
3823,262,Books,289.43,2025-01-06,mobile,,3
3824,792,Sports,191.16,2025-04-26,desktop,WELCOME15,4
3825,573,Sports,30.32,2025-12-19,desktop,WELCOME15,2
3826,529,Books,369.63,2025-05-17,mobile,SAVE10,1
3827,610,Home & Garden,121.3,2025-06-22,tablet,,4
3828,760,Home & Garden,95.45,2025-07-20,tablet,,2
3829,329,Toys,299.08,2025-01-09,mobile,FLASH30,4
3830,547,Electronics,138.31,2025-08-07,mobile,,4
3831,664,Beauty,211.18,2025-02-18,desktop,FLASH30,4
3832,518,Sports,138.34,2025-04-19,desktop,SAVE10,4
3833,746,Books,50.35,2025-08-20,tablet,,4
3834,263,Books,426.05,2025-03-09,tablet,,2
3835,414,Sports,463.06,2025-02-04,desktop,,1
3836,532,Home & Garden,410.07,2025-11-08,tablet,SAVE10,1
3837,153,Books,242.94,2025-12-23,mobile,SUMMER20,1
3838,796,Sports,160.95,2025-01-21,tablet,,5
3839,395,Electronics,152.13,2025-05-01,desktop,,4
3840,35,Home & Garden,450.72,2025-04-27,tablet,FLASH30,4
3841,274,Books,300.15,2025-05-06,mobile,SAVE10,4
3842,495,Beauty,225.62,2025-04-19,mobile,,4
3843,718,Toys,444.96,2025-03-03,tablet,WELCOME15,2
3844,753,Clothing,216.11,2025-09-01,tablet,,1
3845,630,Electronics,387.84,2025-08-20,tablet,,3
3846,224,Sports,382.36,2025-12-13,tablet,SAVE10,4
3847,483,Toys,110.57,2025-08-01,mobile,,2
3848,714,Sports,349.86,2025-09-15,desktop,,1
3849,760,Toys,164.31,2025-11-23,desktop,SAVE10,3
3850,585,Clothing,78.11,2025-03-02,tablet,,1
3851,269,Beauty,429.66,2025-08-05,tablet,SUMMER20,5
3852,412,Beauty,364.41,2025-01-16,desktop,,2
3853,192,Toys,39.98,2025-02-05,desktop,WELCOME15,5
3854,693,Electronics,242.54,2025-10-25,tablet,WELCOME15,5
3855,631,Electronics,339.72,2025-10-18,tablet,WELCOME15,4
3856,123,Sports,85.42,2025-12-26,desktop,FLASH30,2
3857,475,Electronics,234.2,2025-01-04,tablet,,3
3858,626,Home & Garden,94.09,2025-10-28,desktop,WELCOME15,1
3859,212,Beauty,350.77,2025-10-02,tablet,FLASH30,1
3860,691,Toys,126.33,2025-06-17,desktop,SAVE10,1
3861,290,Home & Garden,389.79,2025-11-09,desktop,,1
3862,390,Sports,98.02,2025-11-12,desktop,,2
3863,3,Home & Garden,136.65,2025-11-07,tablet,WELCOME15,3
3864,238,Sports,457.11,2025-05-23,tablet,FLASH30,1
3865,715,Clothing,393.58,2025-12-22,tablet,SUMMER20,4
3866,743,Sports,64.71,2025-08-30,tablet,SAVE10,4
3867,650,Books,477.39,2025-05-19,tablet,FLASH30,1
3868,352,Beauty,268.57,2025-01-27,mobile,,3
3869,791,Sports,461.29,2025-12-03,mobile,SUMMER20,3
3870,2,Clothing,470.35,2025-01-24,mobile,,1
3871,614,Clothing,212.01,2025-06-02,mobile,,1
3872,209,Electronics,261.46,2025-10-04,mobile,SUMMER20,4
3873,164,Books,83.61,2025-03-26,tablet,,5
3874,179,Beauty,436.36,2025-06-01,desktop,,1
3875,677,Toys,19.43,2025-03-17,tablet,,5
3876,189,Beauty,326.95,2025-11-20,desktop,SUMMER20,1
3877,430,Sports,11.07,2025-10-31,tablet,SUMMER20,5
3878,395,Toys,63.99,2025-08-30,desktop,,2
3879,16,Sports,26.22,2025-03-10,mobile,FLASH30,5
3880,123,Books,37.84,2025-03-31,desktop,FLASH30,3
3881,288,Home & Garden,116.99,2025-11-01,desktop,WELCOME15,3
3882,343,Sports,343.43,2025-09-06,mobile,SUMMER20,2
3883,12,Beauty,375.73,2025-12-05,tablet,WELCOME15,3
3884,167,Beauty,439.68,2025-04-21,desktop,SAVE10,5
3885,93,Clothing,478.84,2025-08-23,desktop,FLASH30,1
3886,188,Sports,455.64,2025-10-19,desktop,,1
3887,256,Sports,194.59,2025-08-18,mobile,WELCOME15,3
3888,249,Books,165.94,2025-12-20,desktop,SAVE10,3
3889,364,Clothing,352.22,2025-08-06,desktop,SUMMER20,5
3890,451,Toys,189.94,2025-05-23,tablet,SAVE10,2
3891,410,Toys,353.83,2025-09-19,tablet,WELCOME15,1
3892,361,Toys,361.26,2025-08-20,desktop,FLASH30,5
3893,379,Home & Garden,470.14,2025-07-24,desktop,WELCOME15,2
3894,131,Clothing,219.66,2025-07-15,desktop,,5
3895,795,Sports,485.38,2025-07-28,desktop,SUMMER20,2
3896,382,Sports,162.1,2025-09-06,tablet,WELCOME15,2
3897,767,Electronics,476.14,2025-04-06,tablet,,2
3898,170,Books,286.2,2025-03-07,mobile,,4
3899,408,Electronics,483.58,2025-10-19,tablet,,2
3900,194,Home & Garden,194.71,2025-10-30,tablet,WELCOME15,5
3901,755,Sports,397.65,2025-10-08,mobile,FLASH30,3
3902,770,Sports,370.05,2025-07-24,tablet,,4
3903,462,Sports,101.77,2025-08-11,mobile,,1
3904,253,Home & Garden,267.34,2025-01-26,tablet,,5
3905,253,Electronics,170.41,2025-11-05,tablet,FLASH30,5
3906,87,Clothing,495.61,2025-07-26,mobile,SAVE10,1
3907,69,Home & Garden,155.77,2025-12-01,tablet,,4
3908,151,Toys,312.3,2025-02-04,desktop,FLASH30,1
3909,292,Beauty,468.53,2025-02-06,mobile,,1
3910,18,Clothing,263.13,2025-10-22,desktop,,2
3911,651,Toys,276.35,2025-03-09,mobile,,3
3912,688,Books,155.59,2025-12-08,tablet,WELCOME15,3
3913,12,Home & Garden,314.33,2025-12-30,tablet,WELCOME15,1
3914,532,Clothing,124.43,2025-04-29,mobile,,4
3915,439,Sports,471.78,2025-02-22,tablet,,5
3916,636,Books,71.3,2025-10-19,tablet,SAVE10,3
3917,412,Sports,74.54,2025-01-03,mobile,,3
3918,252,Beauty,468.27,2025-08-18,tablet,,4
3919,103,Sports,221.0,2025-06-20,desktop,WELCOME15,3
3920,7,Home & Garden,131.48,2025-06-07,desktop,,1
3921,728,Clothing,165.81,2025-02-07,tablet,FLASH30,4
3922,677,Sports,164.72,2025-07-27,mobile,SAVE10,1
3923,509,Books,252.98,2025-11-25,mobile,SUMMER20,4
3924,359,Electronics,120.62,2025-02-14,tablet,WELCOME15,1
3925,151,Beauty,173.43,2025-11-15,tablet,SUMMER20,5
3926,204,Sports,247.3,2025-04-18,desktop,SAVE10,2
3927,306,Beauty,100.09,2025-05-31,desktop,,4
3928,294,Sports,308.38,2025-05-19,desktop,,1
3929,455,Beauty,479.8,2025-08-01,mobile,FLASH30,3
3930,68,Electronics,349.0,2025-08-29,desktop,,1
3931,797,Toys,308.07,2025-08-30,tablet,SAVE10,5
3932,800,Home & Garden,54.02,2025-12-22,mobile,WELCOME15,5
3933,608,Home & Garden,48.44,2025-06-30,desktop,FLASH30,3
3934,38,Sports,408.83,2025-10-13,desktop,SAVE10,3
3935,355,Sports,373.57,2025-02-18,desktop,,3
3936,278,Beauty,402.38,2025-07-20,tablet,,2
3937,617,Beauty,67.32,2025-07-23,mobile,,4
3938,3,Electronics,149.68,2025-10-28,mobile,SAVE10,3
3939,327,Home & Garden,67.44,2025-05-22,mobile,FLASH30,5
3940,729,Sports,83.31,2025-02-11,tablet,SAVE10,2
3941,603,Books,202.89,2025-03-24,tablet,SAVE10,2
3942,527,Home & Garden,458.52,2025-10-06,tablet,,3
3943,644,Beauty,374.43,2025-12-04,desktop,SAVE10,2
3944,402,Home & Garden,87.15,2025-12-24,desktop,SUMMER20,4
3945,290,Beauty,224.29,2025-11-04,mobile,FLASH30,2
3946,351,Beauty,214.59,2025-04-13,mobile,FLASH30,5
3947,480,Home & Garden,139.19,2025-01-11,tablet,SAVE10,4
3948,500,Electronics,257.74,2025-11-06,tablet,,1
3949,611,Clothing,30.1,2025-12-14,tablet,SUMMER20,5
3950,717,Sports,55.4,2025-12-21,tablet,,2
3951,81,Electronics,107.85,2025-03-16,desktop,,1
3952,99,Home & Garden,273.19,2025-10-11,desktop,SAVE10,3
3953,167,Toys,205.68,2025-04-06,tablet,SUMMER20,1
3954,609,Beauty,207.61,2025-06-01,desktop,WELCOME15,2
3955,19,Home & Garden,120.69,2025-08-29,tablet,SAVE10,4
3956,489,Home & Garden,188.05,2025-05-23,desktop,,1
3957,545,Beauty,446.94,2025-03-12,tablet,FLASH30,1
3958,455,Toys,41.13,2025-07-19,tablet,SUMMER20,5
3959,587,Home & Garden,367.31,2025-10-23,desktop,,4
3960,397,Books,74.81,2025-07-28,mobile,FLASH30,3
3961,720,Toys,292.35,2025-01-02,desktop,FLASH30,1
3962,142,Beauty,198.34,2025-10-01,desktop,SAVE10,2
3963,383,Books,408.35,2025-08-18,mobile,FLASH30,4
3964,530,Books,33.73,2025-01-27,desktop,FLASH30,1
3965,406,Books,126.97,2025-01-05,desktop,SAVE10,2
3966,749,Sports,444.68,2025-02-14,tablet,,3
3967,9,Sports,277.06,2025-03-03,mobile,FLASH30,5
3968,45,Sports,67.95,2025-03-26,mobile,FLASH30,1
3969,147,Home & Garden,76.28,2025-11-08,desktop,,2
3970,706,Clothing,386.02,2025-08-24,desktop,,5
3971,376,Clothing,430.16,2025-10-22,tablet,WELCOME15,4
3972,43,Electronics,315.41,2025-10-01,desktop,SAVE10,2
3973,475,Home & Garden,459.44,2025-09-10,desktop,,3
3974,280,Beauty,299.36,2025-03-12,mobile,,3
3975,766,Sports,481.7,2025-05-25,tablet,,3
3976,231,Sports,54.38,2025-10-13,mobile,SUMMER20,5
3977,610,Books,180.45,2025-06-29,tablet,FLASH30,3
3978,290,Toys,171.78,2025-07-27,mobile,WELCOME15,5
3979,703,Home & Garden,83.21,2025-09-10,tablet,,1
3980,323,Beauty,209.63,2025-01-07,mobile,,1
3981,431,Toys,78.37,2025-10-05,desktop,SAVE10,4
3982,11,Home & Garden,229.97,2025-11-24,mobile,,4
3983,17,Clothing,106.4,2025-02-02,desktop,,1
3984,73,Home & Garden,477.9,2025-12-15,mobile,SUMMER20,4
3985,236,Beauty,365.66,2025-02-16,desktop,,1
3986,324,Books,36.44,2025-09-27,desktop,SAVE10,3
3987,133,Clothing,135.27,2025-02-08,mobile,FLASH30,5
3988,335,Home & Garden,226.75,2025-05-16,mobile,,3
3989,750,Beauty,189.03,2025-02-19,tablet,,4
3990,598,Electronics,166.47,2025-08-24,mobile,SUMMER20,5
3991,653,Sports,270.44,2025-08-11,tablet,,4
3992,595,Clothing,220.55,2025-07-18,mobile,FLASH30,2
3993,331,Beauty,307.56,2025-05-16,tablet,,4
3994,561,Electronics,193.39,2025-08-28,mobile,WELCOME15,2
3995,764,Beauty,244.35,2025-08-31,tablet,SUMMER20,5
3996,272,Clothing,429.21,2025-11-25,mobile,WELCOME15,2
3997,27,Sports,186.34,2025-09-08,mobile,FLASH30,2
3998,148,Beauty,356.17,2025-12-24,desktop,FLASH30,2
3999,216,Sports,499.16,2025-07-27,desktop,,1
4000,191,Toys,284.73,2025-03-10,desktop,FLASH30,2
4001,405,Toys,448.93,2025-08-24,desktop,WELCOME15,3
4002,170,Books,241.96,2025-05-02,tablet,WELCOME15,2
4003,739,Sports,435.06,2025-11-30,mobile,SAVE10,2
4004,245,Beauty,99.36,2025-10-22,mobile,,1
4005,67,Books,312.26,2025-04-27,mobile,,3
4006,142,Clothing,481.15,2025-09-11,tablet,SUMMER20,5
4007,606,Sports,83.18,2025-11-08,mobile,,3
4008,329,Toys,51.21,2025-05-18,tablet,,2
4009,399,Electronics,458.27,2025-08-15,desktop,,5
4010,707,Sports,314.94,2025-04-14,tablet,FLASH30,1
4011,31,Electronics,361.14,2025-07-21,desktop,FLASH30,2
4012,690,Clothing,100.31,2025-08-10,tablet,WELCOME15,2
4013,505,Books,239.05,2025-04-22,mobile,SUMMER20,4
4014,744,Sports,352.92,2025-01-18,desktop,,3
4015,748,Books,23.86,2025-08-15,mobile,FLASH30,5
4016,371,Electronics,126.64,2025-01-18,desktop,,2
4017,639,Sports,400.11,2025-03-11,tablet,,1
4018,746,Toys,28.42,2025-08-31,tablet,,1
4019,136,Books,142.42,2025-12-12,tablet,,4
4020,777,Home & Garden,258.11,2025-08-08,desktop,,2
4021,381,Sports,463.74,2025-08-09,mobile,SAVE10,1
4022,251,Beauty,208.37,2025-09-18,tablet,,4
4023,269,Books,367.17,2025-05-25,tablet,,3
4024,323,Sports,247.99,2025-10-28,mobile,SUMMER20,5
4025,223,Sports,352.5,2025-10-20,tablet,,5
4026,555,Beauty,146.12,2025-11-03,mobile,,5
4027,724,Sports,219.35,2025-10-29,tablet,,3
4028,15,Toys,148.23,2025-12-26,tablet,FLASH30,2
4029,427,Toys,437.47,2025-06-01,mobile,WELCOME15,2
4030,764,Clothing,487.93,2025-05-12,desktop,SUMMER20,2
4031,104,Clothing,362.11,2025-10-27,tablet,SUMMER20,1
4032,338,Sports,151.28,2025-06-23,mobile,,1
4033,5,Beauty,45.88,2025-12-17,desktop,,2
4034,141,Clothing,410.14,2025-09-29,tablet,,4
4035,308,Clothing,415.09,2025-11-23,mobile,,4
4036,733,Books,375.8,2025-12-23,desktop,SUMMER20,5
4037,793,Sports,267.91,2025-03-07,mobile,,5
4038,659,Sports,327.98,2025-01-30,desktop,,1
4039,398,Sports,34.24,2025-12-24,mobile,FLASH30,3
4040,590,Beauty,191.34,2025-06-06,desktop,,4
4041,26,Toys,342.93,2025-09-21,desktop,,5
4042,276,Sports,389.77,2025-07-18,mobile,FLASH30,1
4043,636,Toys,459.98,2025-03-20,mobile,,1
4044,52,Toys,276.07,2025-10-21,mobile,,1
4045,394,Books,74.88,2025-02-20,desktop,,3
4046,327,Beauty,230.31,2025-09-17,desktop,,3
4047,512,Beauty,464.13,2025-07-24,desktop,,3
4048,506,Home & Garden,58.94,2025-03-30,desktop,,4
4049,282,Electronics,13.36,2025-07-17,tablet,,3
4050,534,Toys,406.55,2025-09-29,mobile,,1
4051,366,Electronics,213.21,2025-06-30,desktop,,1
4052,158,Clothing,446.97,2025-06-04,desktop,SUMMER20,5
4053,603,Sports,241.43,2025-06-01,mobile,WELCOME15,2
4054,207,Sports,209.2,2025-10-01,desktop,SAVE10,5
4055,795,Clothing,419.88,2025-08-29,mobile,SUMMER20,4
4056,21,Clothing,210.02,2025-01-24,tablet,,3
4057,158,Clothing,261.22,2025-07-30,mobile,WELCOME15,1
4058,711,Home & Garden,368.35,2025-10-04,tablet,FLASH30,1
4059,624,Toys,437.6,2025-02-05,mobile,,5
4060,13,Sports,387.38,2025-11-23,mobile,,5
4061,497,Toys,423.87,2025-10-22,desktop,WELCOME15,3
4062,345,Clothing,282.07,2025-02-26,mobile,,4
4063,625,Home & Garden,268.05,2025-06-02,desktop,SAVE10,4
4064,210,Home & Garden,379.22,2025-07-13,tablet,,3
4065,522,Electronics,290.79,2025-09-13,tablet,FLASH30,5
4066,258,Beauty,19.23,2025-06-22,tablet,SAVE10,2
4067,674,Books,10.53,2025-11-12,desktop,,2
4068,667,Toys,406.28,2025-01-23,mobile,SUMMER20,3
4069,544,Sports,487.73,2025-03-13,desktop,,5
4070,18,Books,103.69,2025-06-09,mobile,SAVE10,2
4071,99,Sports,374.61,2025-12-07,desktop,,3
4072,546,Books,235.54,2025-11-09,desktop,SUMMER20,3
4073,69,Sports,450.68,2025-05-17,tablet,WELCOME15,2
4074,4,Sports,265.77,2025-03-08,tablet,,5
4075,406,Beauty,262.01,2025-05-22,mobile,,2
4076,251,Beauty,385.56,2025-03-28,desktop,SAVE10,3
4077,740,Sports,194.6,2025-11-15,desktop,WELCOME15,4
4078,431,Toys,245.48,2025-09-22,mobile,SUMMER20,4
4079,198,Beauty,11.22,2025-07-26,mobile,FLASH30,1
4080,381,Electronics,491.05,2025-09-29,mobile,,5
4081,513,Clothing,154.5,2025-03-17,desktop,,3
4082,577,Home & Garden,213.02,2025-10-08,tablet,SAVE10,4
4083,157,Clothing,75.42,2025-03-15,mobile,,1
4084,462,Sports,256.27,2025-10-24,mobile,WELCOME15,2
4085,234,Books,342.86,2025-10-21,mobile,SAVE10,4
4086,324,Toys,143.64,2025-10-05,tablet,,1
4087,688,Sports,147.48,2025-08-27,desktop,,3
4088,73,Beauty,397.62,2025-08-04,desktop,,3
4089,208,Sports,267.17,2025-10-06,tablet,SAVE10,4
4090,767,Clothing,236.76,2025-02-03,desktop,SUMMER20,3
4091,506,Sports,38.46,2025-10-25,desktop,,5
4092,624,Toys,358.98,2025-07-19,mobile,,5
4093,216,Sports,139.15,2025-09-20,desktop,,2
4094,538,Electronics,432.01,2025-01-09,tablet,,4
4095,82,Clothing,126.52,2025-07-24,tablet,SUMMER20,2
4096,118,Beauty,395.31,2025-11-05,mobile,,1
4097,561,Toys,277.94,2025-03-21,tablet,,1
4098,524,Toys,75.57,2025-01-14,tablet,,1
4099,412,Books,360.48,2025-11-02,mobile,SUMMER20,1
4100,466,Sports,74.66,2025-09-04,mobile,WELCOME15,4
4101,567,Sports,447.8,2025-04-25,desktop,,3
4102,623,Books,461.45,2025-05-05,tablet,,1
4103,431,Books,170.67,2025-09-19,tablet,,5
4104,748,Toys,120.39,2025-04-08,desktop,,4
4105,14,Toys,248.55,2025-05-01,tablet,SUMMER20,2
4106,674,Clothing,59.07,2025-06-18,desktop,SAVE10,3
4107,451,Beauty,453.48,2025-07-03,mobile,SUMMER20,5
